instance,goal,result,duration
exp_cycles_indvary1_step4_batch_yyy01.pl,f1,n,4.95
exp_acyclic_indvary1_step3_batch_yyy10.pl,v2,n,4.60
exp_acyclic_indvary1_step3_batch_yyy10.pl,w2,n,6.07
exp_acyclic_indvary1_step3_batch_yyy10.pl,c1,y,4.61
exp_acyclic_indvary1_step3_batch_yyy10.pl,v1,n,4.09
exp_acyclic_indvary1_step3_batch_yyy10.pl,q3,y,4.62
exp_acyclic_indvary1_step3_batch_yyy10.pl,b3,y,4.63
exp_acyclic_indvary1_step3_batch_yyy10.pl,z2,n,3.49
exp_acyclic_indvary1_step3_batch_yyy10.pl,w1,y,5.18
exp_acyclic_indvary1_step3_batch_yyy10.pl,r1,n,4.04
exp_acyclic_indvary1_step3_batch_yyy10.pl,u2,y,4.55
exp_acyclic_indvary2_step2_batch_yyy10.pl,a1,y,4.22
exp_acyclic_indvary2_step2_batch_yyy10.pl,b3,n,5.78
exp_acyclic_indvary2_step2_batch_yyy10.pl,u2,y,4.85
exp_acyclic_indvary2_step2_batch_yyy10.pl,a3,y,5.97
exp_acyclic_indvary2_step2_batch_yyy10.pl,d2,n,4.94
exp_acyclic_indvary2_step2_batch_yyy10.pl,w1,y,5.08
exp_acyclic_indvary2_step2_batch_yyy10.pl,v2,n,4.63
exp_acyclic_indvary2_step2_batch_yyy10.pl,v1,y,4.47
exp_acyclic_indvary2_step2_batch_yyy10.pl,b2,n,5.14
exp_acyclic_indvary2_step2_batch_yyy10.pl,q3,y,5.20
exp_cycles_indvary3_step6_batch_yyy08.pl,v1,n,5.04
exp_cycles_indvary3_step6_batch_yyy08.pl,z2,n,3.96
exp_cycles_indvary3_step6_batch_yyy08.pl,s2,n,5.89
exp_cycles_indvary3_step6_batch_yyy08.pl,f2,y,5.11
exp_cycles_indvary3_step6_batch_yyy08.pl,v2,n,4.34
exp_cycles_indvary3_step6_batch_yyy08.pl,a2,y,4.03
exp_cycles_indvary3_step6_batch_yyy08.pl,x1,n,4.93
exp_cycles_indvary3_step6_batch_yyy08.pl,y1,n,4.51
exp_cycles_indvary3_step6_batch_yyy08.pl,p2,n,3.86
exp_cycles_indvary3_step6_batch_yyy08.pl,q4,n,4.73
exp_cycles_indvary2_step2_batch_yyy02.pl,c3,n,5.36
exp_cycles_indvary2_step2_batch_yyy02.pl,q3,y,4.79
exp_cycles_indvary2_step2_batch_yyy02.pl,r2,y,4.81
exp_cycles_indvary2_step2_batch_yyy02.pl,s2,n,4.29
exp_cycles_indvary2_step2_batch_yyy02.pl,a3,y,4.10
exp_cycles_indvary2_step2_batch_yyy02.pl,a1,y,3.91
exp_cycles_indvary2_step2_batch_yyy02.pl,f1,y,4.29
exp_cycles_indvary2_step2_batch_yyy02.pl,c1,n,6.14
exp_cycles_indvary2_step2_batch_yyy02.pl,p3,n,4.30
exp_cycles_indvary2_step2_batch_yyy02.pl,q1,y,4.50
exp_cycles_indvary1_step7_batch_yyy09.pl,y5,n,3.48
exp_cycles_indvary1_step7_batch_yyy09.pl,q1,n,3.69
exp_cycles_indvary1_step7_batch_yyy09.pl,s2,n,3.75
exp_cycles_indvary1_step7_batch_yyy09.pl,p2,n,4.07
exp_cycles_indvary1_step7_batch_yyy09.pl,v4,n,4.09
exp_cycles_indvary1_step7_batch_yyy09.pl,p5,n,4.27
exp_cycles_indvary1_step7_batch_yyy09.pl,z3,y,4.71
exp_cycles_indvary1_step7_batch_yyy09.pl,w4,y,5.71
exp_cycles_indvary1_step7_batch_yyy09.pl,v5,n,4.17
exp_cycles_indvary1_step7_batch_yyy09.pl,z1,n,3.36
exp_acyclic_depvary_step8_batch_yyy05.pl,t2,y,5.60
exp_acyclic_depvary_step8_batch_yyy05.pl,c4,y,5.43
exp_acyclic_depvary_step8_batch_yyy05.pl,s4,y,6.24
exp_acyclic_depvary_step8_batch_yyy05.pl,v1,n,6.97
exp_acyclic_depvary_step8_batch_yyy05.pl,c3,n,5.94
exp_acyclic_depvary_step8_batch_yyy05.pl,p5,n,5.87
exp_acyclic_depvary_step8_batch_yyy05.pl,e2,n,5.41
exp_acyclic_depvary_step8_batch_yyy05.pl,q4,y,5.93
exp_acyclic_depvary_step8_batch_yyy05.pl,e4,n,5.59
exp_acyclic_depvary_step8_batch_yyy05.pl,d3,y,6.26
exp_acyclic_indvary3_step7_batch_yyy03.pl,a3,n,4.15
exp_acyclic_indvary3_step7_batch_yyy03.pl,s3,n,4.04
exp_acyclic_indvary3_step7_batch_yyy03.pl,x2,n,4.79
exp_acyclic_indvary3_step7_batch_yyy03.pl,r3,n,3.82
exp_acyclic_indvary3_step7_batch_yyy03.pl,u2,n,4.24
exp_acyclic_indvary3_step7_batch_yyy03.pl,v3,n,4.77
exp_acyclic_indvary3_step7_batch_yyy03.pl,q4,n,4.17
exp_acyclic_indvary3_step7_batch_yyy03.pl,f2,y,4.71
exp_acyclic_indvary3_step7_batch_yyy03.pl,e2,y,3.87
exp_acyclic_indvary3_step7_batch_yyy03.pl,t3,n,3.76
exp_acyclic_indvary1_step7_batch_yyy06.pl,z4,n,4.07
exp_acyclic_indvary1_step7_batch_yyy06.pl,y3,y,4.35
exp_acyclic_indvary1_step7_batch_yyy06.pl,s4,n,4.63
exp_acyclic_indvary1_step7_batch_yyy06.pl,v3,y,4.85
exp_acyclic_indvary1_step7_batch_yyy06.pl,p5,n,5.37
exp_acyclic_indvary1_step7_batch_yyy06.pl,y1,n,4.10
exp_acyclic_indvary1_step7_batch_yyy06.pl,q4,n,4.74
exp_acyclic_indvary1_step7_batch_yyy06.pl,r5,n,3.60
exp_acyclic_indvary1_step7_batch_yyy06.pl,u5,n,4.13
exp_acyclic_indvary1_step7_batch_yyy06.pl,a2,y,4.17
exp_cycles_indvary1_step3_batch_yyy09.pl,v1,y,4.89
exp_cycles_indvary1_step3_batch_yyy09.pl,d2,y,3.68
exp_cycles_indvary1_step3_batch_yyy09.pl,r1,y,4.73
exp_cycles_indvary1_step3_batch_yyy09.pl,y1,y,4.64
exp_cycles_indvary1_step3_batch_yyy09.pl,t2,y,4.70
exp_cycles_indvary1_step3_batch_yyy09.pl,c1,y,5.14
exp_cycles_indvary1_step3_batch_yyy09.pl,d1,n,4.84
exp_cycles_indvary1_step3_batch_yyy09.pl,z2,n,3.83
exp_cycles_indvary1_step3_batch_yyy09.pl,q2,n,3.97
exp_cycles_indvary1_step3_batch_yyy09.pl,q1,y,4.68
exp_cycles_depvary_step6_batch_yyy07.pl,w1,y,5.17
exp_cycles_depvary_step6_batch_yyy07.pl,f1,n,5.83
exp_cycles_depvary_step6_batch_yyy07.pl,u3,y,4.46
exp_cycles_depvary_step6_batch_yyy07.pl,q3,y,5.52
exp_cycles_depvary_step6_batch_yyy07.pl,c1,n,5.85
exp_cycles_depvary_step6_batch_yyy07.pl,w3,n,6.12
exp_cycles_depvary_step6_batch_yyy07.pl,s1,y,5.46
exp_cycles_depvary_step6_batch_yyy07.pl,s3,n,4.10
exp_cycles_depvary_step6_batch_yyy07.pl,p4,y,5.27
exp_cycles_depvary_step6_batch_yyy07.pl,c4,n,6.16
exp_acyclic_depvary_step2_batch_yyy04.pl,e1,n,5.08
exp_acyclic_depvary_step2_batch_yyy04.pl,a1,y,3.65
exp_acyclic_depvary_step2_batch_yyy04.pl,b2,n,3.71
exp_acyclic_depvary_step2_batch_yyy04.pl,q2,y,3.28
exp_acyclic_depvary_step2_batch_yyy04.pl,p1,y,3.95
exp_acyclic_depvary_step2_batch_yyy04.pl,r2,n,4.06
exp_acyclic_depvary_step2_batch_yyy04.pl,d1,n,4.08
exp_acyclic_depvary_step2_batch_yyy04.pl,s2,y,4.17
exp_acyclic_depvary_step2_batch_yyy04.pl,p2,n,3.92
exp_acyclic_depvary_step2_batch_yyy04.pl,r1,y,4.07
exp_acyclic_indvary2_step6_batch_yyy02.pl,f2,n,7.52
exp_acyclic_indvary2_step6_batch_yyy02.pl,b3,y,4.77
exp_acyclic_indvary2_step6_batch_yyy02.pl,a1,y,4.63
exp_acyclic_indvary2_step6_batch_yyy02.pl,c3,n,6.55
exp_acyclic_indvary2_step6_batch_yyy02.pl,r3,y,6.25
exp_acyclic_indvary2_step6_batch_yyy02.pl,r2,n,4.43
exp_acyclic_indvary2_step6_batch_yyy02.pl,f1,y,6.87
exp_acyclic_indvary2_step6_batch_yyy02.pl,v1,n,4.89
exp_acyclic_indvary2_step6_batch_yyy02.pl,v2,y,5.04
exp_acyclic_indvary2_step6_batch_yyy02.pl,q3,y,5.52
exp_acyclic_indvary3_step1_batch_yyy02.pl,y3,n,3.94
exp_acyclic_indvary3_step1_batch_yyy02.pl,q1,y,5.40
exp_acyclic_indvary3_step1_batch_yyy02.pl,s1,y,4.34
exp_acyclic_indvary3_step1_batch_yyy02.pl,p2,y,3.98
exp_acyclic_indvary3_step1_batch_yyy02.pl,d1,y,4.91
exp_acyclic_indvary3_step1_batch_yyy02.pl,z2,y,5.27
exp_acyclic_indvary3_step1_batch_yyy02.pl,f1,n,4.90
exp_acyclic_indvary3_step1_batch_yyy02.pl,w1,n,3.19
exp_acyclic_indvary3_step1_batch_yyy02.pl,x3,y,4.41
exp_acyclic_indvary3_step1_batch_yyy02.pl,z1,n,3.90
exp_cycles_indvary2_step6_batch_yyy03.pl,q2,y,5.29
exp_cycles_indvary2_step6_batch_yyy03.pl,p2,y,6.11
exp_cycles_indvary2_step6_batch_yyy03.pl,s2,y,5.56
exp_cycles_indvary2_step6_batch_yyy03.pl,b2,y,4.95
exp_cycles_indvary2_step6_batch_yyy03.pl,c1,n,7.16
exp_cycles_indvary2_step6_batch_yyy03.pl,y2,y,6.39
exp_cycles_indvary2_step6_batch_yyy03.pl,x2,y,6.01
exp_cycles_indvary2_step6_batch_yyy03.pl,t1,y,6.02
exp_cycles_indvary2_step6_batch_yyy03.pl,u2,y,6.09
exp_cycles_indvary2_step6_batch_yyy03.pl,v1,n,4.56
exp_cycles_indvary3_step6_batch_yyy02.pl,r2,n,4.43
exp_cycles_indvary3_step6_batch_yyy02.pl,p1,n,4.56
exp_cycles_indvary3_step6_batch_yyy02.pl,z2,n,4.17
exp_cycles_indvary3_step6_batch_yyy02.pl,v3,n,4.16
exp_cycles_indvary3_step6_batch_yyy02.pl,p3,n,4.30
exp_cycles_indvary3_step6_batch_yyy02.pl,y2,n,4.60
exp_cycles_indvary3_step6_batch_yyy02.pl,c3,y,4.76
exp_cycles_indvary3_step6_batch_yyy02.pl,u1,n,4.25
exp_cycles_indvary3_step6_batch_yyy02.pl,r3,n,4.71
exp_cycles_indvary3_step6_batch_yyy02.pl,a3,y,4.24
exp_acyclic_indvary1_step8_batch_yyy05.pl,r3,n,5.29
exp_acyclic_indvary1_step8_batch_yyy05.pl,w7,y,4.99
exp_acyclic_indvary1_step8_batch_yyy05.pl,p4,n,3.68
exp_acyclic_indvary1_step8_batch_yyy05.pl,u5,n,4.88
exp_acyclic_indvary1_step8_batch_yyy05.pl,y5,y,4.47
exp_acyclic_indvary1_step8_batch_yyy05.pl,c3,y,3.84
exp_acyclic_indvary1_step8_batch_yyy05.pl,u2,y,5.32
exp_acyclic_indvary1_step8_batch_yyy05.pl,p1,y,5.12
exp_acyclic_indvary1_step8_batch_yyy05.pl,s1,n,4.01
exp_acyclic_indvary1_step8_batch_yyy05.pl,w1,n,4.19
exp_acyclic_indvary1_step2_batch_yyy07.pl,q1,n,4.83
exp_acyclic_indvary1_step2_batch_yyy07.pl,r2,y,4.94
exp_acyclic_indvary1_step2_batch_yyy07.pl,c2,y,4.40
exp_acyclic_indvary1_step2_batch_yyy07.pl,c3,n,5.56
exp_acyclic_indvary1_step2_batch_yyy07.pl,a1,y,5.64
exp_acyclic_indvary1_step2_batch_yyy07.pl,d1,n,5.30
exp_acyclic_indvary1_step2_batch_yyy07.pl,f1,y,4.34
exp_acyclic_indvary1_step2_batch_yyy07.pl,z1,y,4.43
exp_acyclic_indvary1_step2_batch_yyy07.pl,p1,y,4.62
exp_acyclic_indvary1_step2_batch_yyy07.pl,e2,y,3.87
exp_acyclic_indvary2_step2_batch_yyy04.pl,a3,y,6.33
exp_acyclic_indvary2_step2_batch_yyy04.pl,w2,n,3.75
exp_acyclic_indvary2_step2_batch_yyy04.pl,s1,n,4.19
exp_acyclic_indvary2_step2_batch_yyy04.pl,u2,y,5.35
exp_acyclic_indvary2_step2_batch_yyy04.pl,x1,y,4.39
exp_acyclic_indvary2_step2_batch_yyy04.pl,z2,y,4.98
exp_acyclic_indvary2_step2_batch_yyy04.pl,r1,y,4.38
exp_acyclic_indvary2_step2_batch_yyy04.pl,v2,n,3.85
exp_acyclic_indvary2_step2_batch_yyy04.pl,c3,y,6.15
exp_acyclic_indvary2_step2_batch_yyy04.pl,f2,y,3.88
exp_cycles_indvary2_step5_batch_yyy07.pl,d1,n,6.83
exp_cycles_indvary2_step5_batch_yyy07.pl,r2,y,5.93
exp_cycles_indvary2_step5_batch_yyy07.pl,u1,y,5.87
exp_cycles_indvary2_step5_batch_yyy07.pl,q1,y,6.88
exp_cycles_indvary2_step5_batch_yyy07.pl,w1,n,4.36
exp_cycles_indvary2_step5_batch_yyy07.pl,p1,y,5.11
exp_cycles_indvary2_step5_batch_yyy07.pl,c2,y,4.49
exp_cycles_indvary2_step5_batch_yyy07.pl,f2,n,6.53
exp_cycles_indvary2_step5_batch_yyy07.pl,y2,y,4.92
exp_cycles_indvary2_step5_batch_yyy07.pl,d2,n,5.51
exp_acyclic_indvary1_step2_batch_yyy10.pl,t1,n,3.74
exp_acyclic_indvary1_step2_batch_yyy10.pl,y1,y,4.07
exp_acyclic_indvary1_step2_batch_yyy10.pl,p2,y,4.68
exp_acyclic_indvary1_step2_batch_yyy10.pl,v1,y,4.50
exp_acyclic_indvary1_step2_batch_yyy10.pl,r2,y,4.37
exp_acyclic_indvary1_step2_batch_yyy10.pl,w1,y,4.00
exp_acyclic_indvary1_step2_batch_yyy10.pl,q2,y,3.82
exp_acyclic_indvary1_step2_batch_yyy10.pl,c1,n,4.29
exp_acyclic_indvary1_step2_batch_yyy10.pl,c3,n,4.04
exp_acyclic_indvary1_step2_batch_yyy10.pl,r1,y,3.47
exp_cycles_depvary_step6_batch_yyy04.pl,y3,y,3.71
exp_cycles_depvary_step6_batch_yyy04.pl,c4,n,5.34
exp_cycles_depvary_step6_batch_yyy04.pl,b3,n,4.59
exp_cycles_depvary_step6_batch_yyy04.pl,p2,y,4.75
exp_cycles_depvary_step6_batch_yyy04.pl,v1,y,5.28
exp_cycles_depvary_step6_batch_yyy04.pl,a2,y,5.78
exp_cycles_depvary_step6_batch_yyy04.pl,q2,n,4.15
exp_cycles_depvary_step6_batch_yyy04.pl,r3,y,4.82
exp_cycles_depvary_step6_batch_yyy04.pl,u3,n,6.29
exp_cycles_depvary_step6_batch_yyy04.pl,y1,n,7.27
exp_cycles_indvary1_step5_batch_yyy06.pl,b1,n,4.86
exp_cycles_indvary1_step5_batch_yyy06.pl,d2,y,3.65
exp_cycles_indvary1_step5_batch_yyy06.pl,f1,y,3.34
exp_cycles_indvary1_step5_batch_yyy06.pl,q2,n,3.58
exp_cycles_indvary1_step5_batch_yyy06.pl,z4,n,3.36
exp_cycles_indvary1_step5_batch_yyy06.pl,u1,n,3.39
exp_cycles_indvary1_step5_batch_yyy06.pl,a1,y,4.14
exp_cycles_indvary1_step5_batch_yyy06.pl,c1,y,3.92
exp_cycles_indvary1_step5_batch_yyy06.pl,t1,n,3.05
exp_cycles_indvary1_step5_batch_yyy06.pl,y3,y,4.44
exp_acyclic_indvary2_step3_batch_yyy05.pl,b1,y,5.02
exp_acyclic_indvary2_step3_batch_yyy05.pl,f1,n,4.89
exp_acyclic_indvary2_step3_batch_yyy05.pl,q3,y,4.47
exp_acyclic_indvary2_step3_batch_yyy05.pl,e1,y,4.21
exp_acyclic_indvary2_step3_batch_yyy05.pl,r1,y,4.83
exp_acyclic_indvary2_step3_batch_yyy05.pl,z1,n,3.89
exp_acyclic_indvary2_step3_batch_yyy05.pl,f2,y,4.48
exp_acyclic_indvary2_step3_batch_yyy05.pl,r2,y,5.32
exp_acyclic_indvary2_step3_batch_yyy05.pl,x2,y,4.34
exp_acyclic_indvary2_step3_batch_yyy05.pl,t1,y,5.02
exp_cycles_depvary_step5_batch_yyy10.pl,e3,n,4.56
exp_cycles_depvary_step5_batch_yyy10.pl,z2,y,4.28
exp_cycles_depvary_step5_batch_yyy10.pl,s3,y,4.51
exp_cycles_depvary_step5_batch_yyy10.pl,w2,n,4.56
exp_cycles_depvary_step5_batch_yyy10.pl,y2,y,5.27
exp_cycles_depvary_step5_batch_yyy10.pl,c1,n,5.25
exp_cycles_depvary_step5_batch_yyy10.pl,c2,y,5.64
exp_cycles_depvary_step5_batch_yyy10.pl,v2,n,4.15
exp_cycles_depvary_step5_batch_yyy10.pl,a3,y,3.93
exp_cycles_depvary_step5_batch_yyy10.pl,q3,y,4.74
exp_acyclic_indvary3_step5_batch_yyy03.pl,a2,y,3.91
exp_acyclic_indvary3_step5_batch_yyy03.pl,r3,n,3.82
exp_acyclic_indvary3_step5_batch_yyy03.pl,q3,n,4.90
exp_acyclic_indvary3_step5_batch_yyy03.pl,e1,y,5.45
exp_acyclic_indvary3_step5_batch_yyy03.pl,w3,n,3.45
exp_acyclic_indvary3_step5_batch_yyy03.pl,f1,y,3.73
exp_acyclic_indvary3_step5_batch_yyy03.pl,t3,n,4.15
exp_acyclic_indvary3_step5_batch_yyy03.pl,z1,n,4.70
exp_acyclic_indvary3_step5_batch_yyy03.pl,e2,y,4.07
exp_acyclic_indvary3_step5_batch_yyy03.pl,x2,n,4.23
exp_cycles_indvary1_step1_batch_yyy02.pl,a1,y,3.71
exp_cycles_indvary1_step1_batch_yyy02.pl,e1,y,4.30
exp_cycles_indvary1_step1_batch_yyy02.pl,b1,n,4.06
exp_cycles_indvary1_step1_batch_yyy02.pl,s1,y,3.79
exp_cycles_indvary1_step1_batch_yyy02.pl,c1,n,3.44
exp_cycles_indvary1_step1_batch_yyy02.pl,c3,n,3.93
exp_cycles_indvary1_step1_batch_yyy02.pl,f2,y,4.13
exp_cycles_indvary1_step1_batch_yyy02.pl,a2,n,4.43
exp_cycles_indvary1_step1_batch_yyy02.pl,f1,n,4.39
exp_cycles_indvary1_step1_batch_yyy02.pl,a3,n,4.49
exp_acyclic_indvary1_step2_batch_yyy06.pl,w1,y,4.77
exp_acyclic_indvary1_step2_batch_yyy06.pl,f2,n,4.28
exp_acyclic_indvary1_step2_batch_yyy06.pl,p1,y,4.74
exp_acyclic_indvary1_step2_batch_yyy06.pl,b1,y,4.81
exp_acyclic_indvary1_step2_batch_yyy06.pl,d2,y,3.99
exp_acyclic_indvary1_step2_batch_yyy06.pl,s2,y,4.07
exp_acyclic_indvary1_step2_batch_yyy06.pl,c1,y,5.81
exp_acyclic_indvary1_step2_batch_yyy06.pl,a3,y,5.23
exp_acyclic_indvary1_step2_batch_yyy06.pl,c3,n,5.12
exp_acyclic_indvary1_step2_batch_yyy06.pl,f1,n,4.64
exp_cycles_indvary2_step3_batch_yyy06.pl,r2,y,6.10
exp_cycles_indvary2_step3_batch_yyy06.pl,e1,y,4.61
exp_cycles_indvary2_step3_batch_yyy06.pl,q1,y,5.74
exp_cycles_indvary2_step3_batch_yyy06.pl,d2,y,5.08
exp_cycles_indvary2_step3_batch_yyy06.pl,r3,y,5.47
exp_cycles_indvary2_step3_batch_yyy06.pl,t1,n,4.23
exp_cycles_indvary2_step3_batch_yyy06.pl,b1,y,4.08
exp_cycles_indvary2_step3_batch_yyy06.pl,p3,y,4.62
exp_cycles_indvary2_step3_batch_yyy06.pl,q2,n,4.13
exp_cycles_indvary2_step3_batch_yyy06.pl,c3,y,5.72
exp_cycles_indvary3_step7_batch_yyy02.pl,r3,n,4.24
exp_cycles_indvary3_step7_batch_yyy02.pl,z2,n,4.89
exp_cycles_indvary3_step7_batch_yyy02.pl,d2,n,4.97
exp_cycles_indvary3_step7_batch_yyy02.pl,w2,n,3.93
exp_cycles_indvary3_step7_batch_yyy02.pl,p2,n,4.12
exp_cycles_indvary3_step7_batch_yyy02.pl,u2,n,4.34
exp_cycles_indvary3_step7_batch_yyy02.pl,t3,n,3.52
exp_cycles_indvary3_step7_batch_yyy02.pl,y3,n,3.66
exp_cycles_indvary3_step7_batch_yyy02.pl,f2,y,4.30
exp_cycles_indvary3_step7_batch_yyy02.pl,z3,n,4.35
exp_cycles_depvary_step3_batch_yyy09.pl,b2,n,4.84
exp_cycles_depvary_step3_batch_yyy09.pl,c2,n,4.70
exp_cycles_depvary_step3_batch_yyy09.pl,a2,n,4.23
exp_cycles_depvary_step3_batch_yyy09.pl,z1,y,3.78
exp_cycles_depvary_step3_batch_yyy09.pl,u2,y,4.01
exp_cycles_depvary_step3_batch_yyy09.pl,p2,n,3.41
exp_cycles_depvary_step3_batch_yyy09.pl,e2,y,4.16
exp_cycles_depvary_step3_batch_yyy09.pl,a1,y,3.98
exp_cycles_depvary_step3_batch_yyy09.pl,f1,n,4.79
exp_cycles_depvary_step3_batch_yyy09.pl,d1,y,5.04
exp_acyclic_depvary_step3_batch_yyy06.pl,a1,n,3.96
exp_acyclic_depvary_step3_batch_yyy06.pl,w2,n,4.42
exp_acyclic_depvary_step3_batch_yyy06.pl,f1,y,3.15
exp_acyclic_depvary_step3_batch_yyy06.pl,w1,y,3.42
exp_acyclic_depvary_step3_batch_yyy06.pl,v2,y,4.32
exp_acyclic_depvary_step3_batch_yyy06.pl,f2,y,4.76
exp_acyclic_depvary_step3_batch_yyy06.pl,p1,y,4.04
exp_acyclic_depvary_step3_batch_yyy06.pl,v1,n,4.68
exp_acyclic_depvary_step3_batch_yyy06.pl,d2,n,4.77
exp_acyclic_depvary_step3_batch_yyy06.pl,r1,y,4.98
exp_cycles_depvary_step1_batch_yyy02.pl,f1,y,4.01
exp_cycles_depvary_step1_batch_yyy02.pl,u1,n,3.93
exp_cycles_depvary_step1_batch_yyy02.pl,v1,y,3.44
exp_cycles_depvary_step1_batch_yyy02.pl,a1,n,4.38
exp_cycles_depvary_step1_batch_yyy02.pl,e1,n,4.59
exp_cycles_depvary_step1_batch_yyy02.pl,p1,y,4.01
exp_cycles_depvary_step1_batch_yyy02.pl,w1,n,2.99
exp_cycles_depvary_step1_batch_yyy02.pl,x1,y,3.74
exp_cycles_depvary_step1_batch_yyy02.pl,y1,y,3.92
exp_cycles_depvary_step1_batch_yyy02.pl,d1,n,3.85
exp_acyclic_indvary2_step6_batch_yyy01.pl,q2,y,4.76
exp_acyclic_indvary2_step6_batch_yyy01.pl,p2,y,4.32
exp_acyclic_indvary2_step6_batch_yyy01.pl,w1,y,5.18
exp_acyclic_indvary2_step6_batch_yyy01.pl,r3,y,5.17
exp_acyclic_indvary2_step6_batch_yyy01.pl,r1,y,5.62
exp_acyclic_indvary2_step6_batch_yyy01.pl,b2,n,6.31
exp_acyclic_indvary2_step6_batch_yyy01.pl,p1,y,6.66
exp_acyclic_indvary2_step6_batch_yyy01.pl,s2,y,5.20
exp_acyclic_indvary2_step6_batch_yyy01.pl,a2,y,6.33
exp_acyclic_indvary2_step6_batch_yyy01.pl,s1,y,7.30
exp_acyclic_indvary2_step4_batch_yyy10.pl,r2,n,3.92
exp_acyclic_indvary2_step4_batch_yyy10.pl,x1,y,5.84
exp_acyclic_indvary2_step4_batch_yyy10.pl,p1,y,5.34
exp_acyclic_indvary2_step4_batch_yyy10.pl,d1,n,6.23
exp_acyclic_indvary2_step4_batch_yyy10.pl,w2,y,5.84
exp_acyclic_indvary2_step4_batch_yyy10.pl,q2,n,4.59
exp_acyclic_indvary2_step4_batch_yyy10.pl,c3,n,7.14
exp_acyclic_indvary2_step4_batch_yyy10.pl,a1,y,4.74
exp_acyclic_indvary2_step4_batch_yyy10.pl,y1,y,5.49
exp_acyclic_indvary2_step4_batch_yyy10.pl,z1,y,4.88
exp_acyclic_indvary2_step7_batch_yyy03.pl,d2,n,6.93
exp_acyclic_indvary2_step7_batch_yyy03.pl,y2,y,6.06
exp_acyclic_indvary2_step7_batch_yyy03.pl,v2,y,5.18
exp_acyclic_indvary2_step7_batch_yyy03.pl,p1,n,4.93
exp_acyclic_indvary2_step7_batch_yyy03.pl,c2,n,6.82
exp_acyclic_indvary2_step7_batch_yyy03.pl,e1,n,8.03
exp_acyclic_indvary2_step7_batch_yyy03.pl,b2,n,7.30
exp_acyclic_indvary2_step7_batch_yyy03.pl,q2,n,4.78
exp_acyclic_indvary2_step7_batch_yyy03.pl,a2,n,6.45
exp_acyclic_indvary2_step7_batch_yyy03.pl,z1,y,5.73
exp_acyclic_indvary1_step6_batch_yyy03.pl,w2,n,4.53
exp_acyclic_indvary1_step6_batch_yyy03.pl,p3,n,3.56
exp_acyclic_indvary1_step6_batch_yyy03.pl,t4,n,5.24
exp_acyclic_indvary1_step6_batch_yyy03.pl,c2,y,4.06
exp_acyclic_indvary1_step6_batch_yyy03.pl,r1,n,4.37
exp_acyclic_indvary1_step6_batch_yyy03.pl,t1,n,3.68
exp_acyclic_indvary1_step6_batch_yyy03.pl,u1,n,3.61
exp_acyclic_indvary1_step6_batch_yyy03.pl,d2,n,4.90
exp_acyclic_indvary1_step6_batch_yyy03.pl,c1,y,4.83
exp_acyclic_indvary1_step6_batch_yyy03.pl,w3,n,3.92
exp_cycles_indvary1_step5_batch_yyy08.pl,w2,n,4.28
exp_cycles_indvary1_step5_batch_yyy08.pl,u4,n,4.25
exp_cycles_indvary1_step5_batch_yyy08.pl,b2,n,5.22
exp_cycles_indvary1_step5_batch_yyy08.pl,r3,n,5.47
exp_cycles_indvary1_step5_batch_yyy08.pl,v3,n,5.26
exp_cycles_indvary1_step5_batch_yyy08.pl,v4,n,4.89
exp_cycles_indvary1_step5_batch_yyy08.pl,c3,y,3.63
exp_cycles_indvary1_step5_batch_yyy08.pl,r1,n,4.57
exp_cycles_indvary1_step5_batch_yyy08.pl,p3,n,4.13
exp_cycles_indvary1_step5_batch_yyy08.pl,r2,n,6.32
exp_cycles_indvary2_step8_batch_yyy09.pl,q2,y,6.52
exp_cycles_indvary2_step8_batch_yyy09.pl,u1,y,5.78
exp_cycles_indvary2_step8_batch_yyy09.pl,q3,y,6.86
exp_cycles_indvary2_step8_batch_yyy09.pl,f2,y,4.54
exp_cycles_indvary2_step8_batch_yyy09.pl,p2,y,5.49
exp_cycles_indvary2_step8_batch_yyy09.pl,c2,n,7.80
exp_cycles_indvary2_step8_batch_yyy09.pl,d2,n,8.02
exp_cycles_indvary2_step8_batch_yyy09.pl,t2,y,5.48
exp_cycles_indvary2_step8_batch_yyy09.pl,c3,n,7.37
exp_cycles_indvary2_step8_batch_yyy09.pl,r2,n,4.35
exp_cycles_indvary3_step3_batch_yyy05.pl,q1,n,5.08
exp_cycles_indvary3_step3_batch_yyy05.pl,p1,n,3.46
exp_cycles_indvary3_step3_batch_yyy05.pl,v1,n,4.76
exp_cycles_indvary3_step3_batch_yyy05.pl,r2,n,4.05
exp_cycles_indvary3_step3_batch_yyy05.pl,e2,y,5.47
exp_cycles_indvary3_step3_batch_yyy05.pl,z2,n,5.53
exp_cycles_indvary3_step3_batch_yyy05.pl,t3,n,4.60
exp_cycles_indvary3_step3_batch_yyy05.pl,c3,y,7.52
exp_cycles_indvary3_step3_batch_yyy05.pl,a1,y,5.19
exp_cycles_indvary3_step3_batch_yyy05.pl,u1,n,5.23
exp_acyclic_indvary3_step2_batch_yyy08.pl,x3,n,4.48
exp_acyclic_indvary3_step2_batch_yyy08.pl,t2,n,6.03
exp_acyclic_indvary3_step2_batch_yyy08.pl,b3,y,4.53
exp_acyclic_indvary3_step2_batch_yyy08.pl,b2,y,5.92
exp_acyclic_indvary3_step2_batch_yyy08.pl,v3,n,4.83
